cell_id,ev_Antes,ev_Despues,pa_Antes,pa_Despues,tasa_antes,tasa_despues,delta_tasa,esperado,exceso
74_48,0,0,217,103,0.0,0.0,0.0,0.0,0.0
74_49,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_5,0,0,76,110,0.0,0.0,0.0,0.0,0.0
74_50,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_51,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_52,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_53,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_54,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_55,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_56,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_57,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_58,0,0,278,136,0.0,0.0,0.0,0.0,0.0
74_59,0,0,292,138,0.0,0.0,0.0,0.0,0.0
74_6,0,0,76,110,0.0,0.0,0.0,0.0,0.0
74_60,0,0,216,103,0.0,0.0,0.0,0.0,0.0
74_61,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_62,0,0,367,173,0.0,0.0,0.0,0.0,0.0
74_63,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_64,0,0,367,173,0.0,0.0,0.0,0.0,0.0
74_65,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_66,0,0,292,138,0.0,0.0,0.0,0.0,0.0
74_67,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_68,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_69,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_7,0,0,76,114,0.0,0.0,0.0,0.0,0.0
74_70,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_71,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_72,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_73,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_74,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_75,0,0,353,171,0.0,0.0,0.0,0.0,0.0
74_76,0,0,367,173,0.0,0.0,0.0,0.0,0.0
74_77,0,0,291,138,0.0,0.0,0.0,0.0,0.0
74_8,0,0,76,146,0.0,0.0,0.0,0.0,0.0
74_9,0,0,152,177,0.0,0.0,0.0,0.0,0.0
75_0,0,0,76,75,0.0,0.0,0.0,0.0,0.0
75_1,0,0,76,75,0.0,0.0,0.0,0.0,0.0
75_10,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_11,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_12,0,0,228,176,0.0,0.0,0.0,0.0,0.0
75_13,0,0,153,145,0.0,0.0,0.0,0.0,0.0
75_14,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_15,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_16,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_17,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_18,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_19,3,0,152,141,0.019736842105263157,0.0,-0.019736842105263157,2.7828947368421053,-2.7828947368421053
75_2,0,0,76,75,0.0,0.0,0.0,0.0,0.0
75_20,4,3,152,141,0.02631578947368421,0.02127659574468085,-0.0050391937290033585,3.7105263157894735,-0.7105263157894735
75_21,22,9,152,141,0.14473684210526316,0.06382978723404255,-0.08090705487122062,20.407894736842106,-11.407894736842106
75_22,21,19,152,141,0.13815789473684212,0.1347517730496454,-0.003406121687196728,19.48026315789474,-0.48026315789473983
75_23,11,13,152,141,0.07236842105263158,0.09219858156028368,0.0198301605076521,10.203947368421053,2.796052631578947
75_24,5,8,228,176,0.021929824561403508,0.045454545454545456,0.023524720893141948,3.859649122807017,4.140350877192983
75_25,3,3,152,182,0.019736842105263157,0.016483516483516484,-0.003253325621746673,3.5921052631578947,-0.5921052631578947
75_26,3,4,152,177,0.019736842105263157,0.022598870056497175,0.0028620279512340183,3.4934210526315788,0.5065789473684212
75_27,3,2,152,141,0.019736842105263157,0.014184397163120567,-0.00555244494214259,2.7828947368421053,-0.7828947368421053
75_28,4,5,152,141,0.02631578947368421,0.03546099290780142,0.009145203434117212,3.7105263157894735,1.2894736842105265
75_29,4,0,226,172,0.017699115044247787,0.0,-0.017699115044247787,3.0442477876106193,-3.0442477876106193
75_3,0,0,76,75,0.0,0.0,0.0,0.0,0.0
75_30,3,2,228,176,0.013157894736842105,0.011363636363636364,-0.0017942583732057406,2.3157894736842106,-0.3157894736842106
75_31,4,8,152,141,0.02631578947368421,0.05673758865248227,0.03042179917879806,3.7105263157894735,4.2894736842105265
75_32,1,6,152,141,0.006578947368421052,0.0425531914893617,0.03597424412094065,0.9276315789473684,5.072368421052632
75_33,6,5,152,141,0.039473684210526314,0.03546099290780142,-0.0040126913027248926,5.565789473684211,-0.5657894736842106
75_34,3,1,152,141,0.019736842105263157,0.0070921985815602835,-0.012644643523702873,2.7828947368421053,-1.7828947368421053
75_35,0,1,152,141,0.0,0.0070921985815602835,0.0070921985815602835,0.0,1.0
75_36,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_37,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_38,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_39,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_4,0,0,76,75,0.0,0.0,0.0,0.0,0.0
75_40,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_41,0,0,228,176,0.0,0.0,0.0,0.0,0.0
75_42,0,0,228,172,0.0,0.0,0.0,0.0,0.0
75_43,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_44,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_45,0,0,152,141,0.0,0.0,0.0,0.0,0.0
75_46,0,0,152,70,0.0,0.0,0.0,0.0,0.0
75_47,0,0,228,105,0.0,0.0,0.0,0.0,0.0
75_48,0,0,152,70,0.0,0.0,0.0,0.0,0.0
75_49,0,0,152,70,0.0,0.0,0.0,0.0,0.0
75_5,0,0,76,110,0.0,0.0,0.0,0.0,0.0
75_50,0,0,216,103,0.0,0.0,0.0,0.0,0.0
75_51,0,0,216,103,0.0,0.0,0.0,0.0,0.0
75_52,0,0,216,103,0.0,0.0,0.0,0.0,0.0
75_53,0,0,216,103,0.0,0.0,0.0,0.0,0.0
75_54,0,0,216,103,0.0,0.0,0.0,0.0,0.0
75_55,0,0,216,104,0.0,0.0,0.0,0.0,0.0
75_56,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_57,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_58,0,0,353,175,0.0,0.0,0.0,0.0,0.0
75_59,0,0,367,173,0.0,0.0,0.0,0.0,0.0
75_6,0,0,76,110,0.0,0.0,0.0,0.0,0.0
75_60,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_61,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_62,0,0,367,173,0.0,0.0,0.0,0.0,0.0
75_63,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_64,0,0,367,173,0.0,0.0,0.0,0.0,0.0
75_65,0,0,292,138,0.0,0.0,0.0,0.0,0.0
75_66,0,0,292,138,0.0,0.0,0.0,0.0,0.0
75_67,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_68,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_69,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_7,0,0,76,114,0.0,0.0,0.0,0.0,0.0
75_70,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_71,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_72,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_73,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_74,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_75,0,0,353,171,0.0,0.0,0.0,0.0,0.0
75_76,0,0,367,173,0.0,0.0,0.0,0.0,0.0
75_77,0,0,291,138,0.0,0.0,0.0,0.0,0.0
75_8,0,0,152,177,0.0,0.0,0.0,0.0,0.0
75_9,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_0,0,0,76,75,0.0,0.0,0.0,0.0,0.0
76_1,0,0,76,75,0.0,0.0,0.0,0.0,0.0
76_10,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_11,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_12,0,0,227,173,0.0,0.0,0.0,0.0,0.0
76_13,0,0,228,176,0.0,0.0,0.0,0.0,0.0
76_14,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_15,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_16,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_17,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_18,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_19,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_2,0,0,76,75,0.0,0.0,0.0,0.0,0.0
76_20,2,2,152,141,0.013157894736842105,0.014184397163120567,0.0010265024262784625,1.8552631578947367,0.14473684210526327
76_21,16,24,152,141,0.10526315789473684,0.1702127659574468,0.06494960806270997,14.842105263157894,9.157894736842106
76_22,17,21,152,141,0.1118421052631579,0.14893617021276595,0.037094064949608055,15.769736842105264,5.230263157894736
76_23,4,7,152,141,0.02631578947368421,0.04964539007092199,0.02332960059723778,3.7105263157894735,3.2894736842105265
76_24,5,8,228,176,0.021929824561403508,0.045454545454545456,0.023524720893141948,3.859649122807017,4.140350877192983
76_25,5,1,152,212,0.03289473684210526,0.0047169811320754715,-0.02817775571002979,6.973684210526315,-5.973684210526315
76_26,5,6,152,212,0.03289473684210526,0.02830188679245283,-0.0045928500496524305,6.973684210526315,-0.973684210526315
76_27,5,1,152,141,0.03289473684210526,0.0070921985815602835,-0.025802538260544978,4.638157894736842,-3.6381578947368416
76_28,6,3,152,141,0.039473684210526314,0.02127659574468085,-0.018197088465845463,5.565789473684211,-2.5657894736842106
76_29,4,2,152,141,0.02631578947368421,0.014184397163120567,-0.012131392310563642,3.7105263157894735,-1.7105263157894735
76_3,0,0,76,75,0.0,0.0,0.0,0.0,0.0
76_30,4,1,228,176,0.017543859649122806,0.005681818181818182,-0.011862041467304624,3.087719298245614,-2.087719298245614
76_31,2,2,152,141,0.013157894736842105,0.014184397163120567,0.0010265024262784625,1.8552631578947367,0.14473684210526327
76_32,3,5,152,141,0.019736842105263157,0.03546099290780142,0.015724150802538264,2.7828947368421053,2.2171052631578947
76_33,5,1,152,141,0.03289473684210526,0.0070921985815602835,-0.025802538260544978,4.638157894736842,-3.6381578947368416
76_34,1,0,152,141,0.006578947368421052,0.0,-0.006578947368421052,0.9276315789473684,-0.9276315789473684
76_35,2,2,152,141,0.013157894736842105,0.014184397163120567,0.0010265024262784625,1.8552631578947367,0.14473684210526327
76_36,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_37,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_38,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_39,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_4,0,0,76,75,0.0,0.0,0.0,0.0,0.0
76_40,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_41,0,0,228,176,0.0,0.0,0.0,0.0,0.0
76_42,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_43,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_44,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_45,0,0,152,141,0.0,0.0,0.0,0.0,0.0
76_46,0,0,152,70,0.0,0.0,0.0,0.0,0.0
76_47,0,0,228,105,0.0,0.0,0.0,0.0,0.0
76_48,0,0,152,70,0.0,0.0,0.0,0.0,0.0
76_49,0,0,152,70,0.0,0.0,0.0,0.0,0.0
76_5,0,0,76,110,0.0,0.0,0.0,0.0,0.0
76_50,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_51,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_52,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_53,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_54,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_55,0,0,227,105,0.0,0.0,0.0,0.0,0.0
76_56,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_57,0,0,291,143,0.0,0.0,0.0,0.0,0.0
76_58,0,0,424,205,0.0,0.0,0.0,0.0,0.0
76_59,0,0,367,170,0.0,0.0,0.0,0.0,0.0
76_6,0,0,76,114,0.0,0.0,0.0,0.0,0.0
76_60,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_61,0,0,292,138,0.0,0.0,0.0,0.0,0.0
76_62,0,0,367,173,0.0,0.0,0.0,0.0,0.0
76_63,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_64,0,0,367,173,0.0,0.0,0.0,0.0,0.0
76_65,0,0,293,142,0.0,0.0,0.0,0.0,0.0
76_66,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_67,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_68,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_69,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_7,0,0,76,114,0.0,0.0,0.0,0.0,0.0
76_70,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_71,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_72,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_73,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_74,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_75,0,0,353,171,0.0,0.0,0.0,0.0,0.0
76_76,0,0,367,173,0.0,0.0,0.0,0.0,0.0
76_77,0,0,291,138,0.0,0.0,0.0,0.0,0.0
76_8,0,0,152,177,0.0,0.0,0.0,0.0,0.0
76_9,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_0,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_1,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_10,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_11,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_12,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_13,0,0,228,176,0.0,0.0,0.0,0.0,0.0
77_14,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_15,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_16,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_17,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_18,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_19,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_2,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_20,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_21,9,4,152,141,0.05921052631578947,0.028368794326241134,-0.030841731989548336,8.348684210526315,-4.348684210526315
77_22,11,10,152,141,0.07236842105263158,0.07092198581560284,-0.0014464352370287398,10.203947368421053,-0.2039473684210531
77_23,11,4,152,141,0.07236842105263158,0.028368794326241134,-0.04399962672639045,10.203947368421053,-6.203947368421053
77_24,6,7,228,176,0.02631578947368421,0.03977272727272727,0.013456937799043063,4.631578947368421,2.3684210526315788
77_25,4,5,152,177,0.02631578947368421,0.02824858757062147,0.0019327980969372598,4.657894736842105,0.3421052631578947
77_26,9,5,152,176,0.05921052631578947,0.028409090909090908,-0.030801435406698562,10.421052631578947,-5.421052631578947
77_27,4,5,152,141,0.02631578947368421,0.03546099290780142,0.009145203434117212,3.7105263157894735,1.2894736842105265
77_28,8,2,152,141,0.05263157894736842,0.014184397163120567,-0.03844718178424785,7.421052631578947,-5.421052631578947
77_29,4,3,152,141,0.02631578947368421,0.02127659574468085,-0.0050391937290033585,3.7105263157894735,-0.7105263157894735
77_3,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_30,1,1,228,176,0.0043859649122807015,0.005681818181818182,0.0012958532695374805,0.7719298245614035,0.22807017543859653
77_31,2,5,152,141,0.013157894736842105,0.03546099290780142,0.022303098170959317,1.8552631578947367,3.1447368421052633
77_32,1,9,152,141,0.006578947368421052,0.06382978723404255,0.057250839865621496,0.9276315789473684,8.072368421052632
77_33,0,5,152,141,0.0,0.03546099290780142,0.03546099290780142,0.0,5.0
77_34,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_35,3,1,152,141,0.019736842105263157,0.0070921985815602835,-0.012644643523702873,2.7828947368421053,-1.7828947368421053
77_36,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_37,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_38,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_39,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_4,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_40,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_41,0,0,228,176,0.0,0.0,0.0,0.0,0.0
77_42,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_43,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_44,0,0,152,141,0.0,0.0,0.0,0.0,0.0
77_45,0,0,230,180,0.0,0.0,0.0,0.0,0.0
77_46,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_47,0,0,303,140,0.0,0.0,0.0,0.0,0.0
77_48,0,0,228,106,0.0,0.0,0.0,0.0,0.0
77_49,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_5,0,0,76,75,0.0,0.0,0.0,0.0,0.0
77_50,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_51,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_52,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_53,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_54,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_55,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_56,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_57,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_58,0,0,303,140,0.0,0.0,0.0,0.0,0.0
77_59,0,0,227,106,0.0,0.0,0.0,0.0,0.0
77_6,0,0,76,114,0.0,0.0,0.0,0.0,0.0
77_60,0,0,227,105,0.0,0.0,0.0,0.0,0.0
77_61,0,0,288,137,0.0,0.0,0.0,0.0,0.0
77_62,0,0,366,173,0.0,0.0,0.0,0.0,0.0
77_63,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_64,0,0,366,169,0.0,0.0,0.0,0.0,0.0
77_65,0,0,368,173,0.0,0.0,0.0,0.0,0.0
77_66,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_67,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_68,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_69,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_7,0,0,76,110,0.0,0.0,0.0,0.0,0.0
77_70,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_71,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_72,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_73,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_74,0,0,291,143,0.0,0.0,0.0,0.0,0.0
77_75,0,0,353,175,0.0,0.0,0.0,0.0,0.0
77_76,0,0,367,173,0.0,0.0,0.0,0.0,0.0
77_77,0,0,291,138,0.0,0.0,0.0,0.0,0.0
77_8,0,0,152,177,0.0,0.0,0.0,0.0,0.0
77_9,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_0,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_1,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_10,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_11,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_12,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_13,0,0,228,176,0.0,0.0,0.0,0.0,0.0
78_14,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_15,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_16,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_17,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_18,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_19,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_2,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_20,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_21,1,0,152,141,0.006578947368421052,0.0,-0.006578947368421052,0.9276315789473684,-0.9276315789473684
78_22,3,2,152,141,0.019736842105263157,0.014184397163120567,-0.00555244494214259,2.7828947368421053,-0.7828947368421053
78_23,6,15,152,145,0.039473684210526314,0.10344827586206896,0.06397459165154265,5.723684210526315,9.276315789473685
78_24,7,6,228,176,0.03070175438596491,0.03409090909090909,0.003389154704944178,5.4035087719298245,0.5964912280701755
78_25,11,5,152,177,0.07236842105263158,0.02824858757062147,-0.04411983348201011,12.80921052631579,-7.809210526315789
78_26,3,2,152,176,0.019736842105263157,0.011363636363636364,-0.008373205741626793,3.4736842105263155,-1.4736842105263155
78_27,2,2,152,141,0.013157894736842105,0.014184397163120567,0.0010265024262784625,1.8552631578947367,0.14473684210526327
78_28,1,4,152,141,0.006578947368421052,0.028368794326241134,0.021789846957820082,0.9276315789473684,3.072368421052632
78_29,4,7,152,141,0.02631578947368421,0.04964539007092199,0.02332960059723778,3.7105263157894735,3.2894736842105265
78_3,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_30,4,4,228,176,0.017543859649122806,0.022727272727272728,0.005183413078149922,3.087719298245614,0.9122807017543861
78_31,3,3,153,141,0.0196078431372549,0.02127659574468085,0.0016687526074259489,2.764705882352941,0.23529411764705888
78_32,9,9,152,141,0.05921052631578947,0.06382978723404255,0.004619260918253078,8.348684210526315,0.651315789473685
78_33,0,4,152,141,0.0,0.028368794326241134,0.028368794326241134,0.0,4.0
78_34,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_35,0,1,152,141,0.0,0.0070921985815602835,0.0070921985815602835,0.0,1.0
78_36,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_37,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_38,0,0,152,141,0.0,0.0,0.0,0.0,0.0
78_39,0,0,227,211,0.0,0.0,0.0,0.0,0.0
78_4,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_40,0,0,227,211,0.0,0.0,0.0,0.0,0.0
78_41,0,0,303,211,0.0,0.0,0.0,0.0,0.0
78_42,0,0,227,176,0.0,0.0,0.0,0.0,0.0
78_43,0,0,227,176,0.0,0.0,0.0,0.0,0.0
78_44,0,0,227,176,0.0,0.0,0.0,0.0,0.0
78_45,0,0,302,211,0.0,0.0,0.0,0.0,0.0
78_46,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_47,0,0,302,140,0.0,0.0,0.0,0.0,0.0
78_48,0,0,228,109,0.0,0.0,0.0,0.0,0.0
78_49,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_5,0,0,76,75,0.0,0.0,0.0,0.0,0.0
78_50,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_51,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_52,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_53,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_54,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_55,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_56,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_57,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_58,0,0,303,140,0.0,0.0,0.0,0.0,0.0
78_59,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_6,0,0,76,114,0.0,0.0,0.0,0.0,0.0
78_60,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_61,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_62,0,0,302,140,0.0,0.0,0.0,0.0,0.0
78_63,0,0,227,110,0.0,0.0,0.0,0.0,0.0
78_64,0,0,227,105,0.0,0.0,0.0,0.0,0.0
78_65,0,0,303,140,0.0,0.0,0.0,0.0,0.0
78_66,0,0,257,120,0.0,0.0,0.0,0.0,0.0
78_67,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_68,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_69,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_7,0,0,76,110,0.0,0.0,0.0,0.0,0.0
78_70,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_71,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_72,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_73,0,0,291,138,0.0,0.0,0.0,0.0,0.0
78_74,0,0,353,171,0.0,0.0,0.0,0.0,0.0
78_75,0,0,429,201,0.0,0.0,0.0,0.0,0.0
78_76,0,0,367,169,0.0,0.0,0.0,0.0,0.0
78_77,0,0,241,117,0.0,0.0,0.0,0.0,0.0
78_8,0,0,152,177,0.0,0.0,0.0,0.0,0.0
78_9,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_0,0,0,76,75,0.0,0.0,0.0,0.0,0.0
79_1,0,0,76,75,0.0,0.0,0.0,0.0,0.0
79_10,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_11,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_12,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_13,0,0,228,176,0.0,0.0,0.0,0.0,0.0
79_14,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_15,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_16,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_17,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_18,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_19,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_2,0,0,76,75,0.0,0.0,0.0,0.0,0.0
79_20,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_21,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_22,0,0,152,141,0.0,0.0,0.0,0.0,0.0
79_23,0,0,228,176,0.0,0.0,0.0,0.0,0.0
79_24,12,1,228,172,0.05263157894736842,0.005813953488372093,-0.04681762545899633,9.052631578947368,-8.052631578947368
79_25,0,4,152,177,0.0,0.022598870056497175,0.022598870056497175,0.0,4.0
79_26,3,6,152,176,0.019736842105263157,0.03409090909090909,0.014354066985645932,3.4736842105263155,2.5263157894736845
79_27,7,5,152,141,0.046052631578947366,0.03546099290780142,-0.010591638671145945,6.493421052631579,-1.4934210526315788
79_28,3,5,152,141,0.019736842105263157,0.03546099290780142,0.015724150802538264,2.7828947368421053,2.2171052631578947
79_29,9,5,152,141,0.05921052631578947,0.03546099290780142,-0.02374953340798805,8.348684210526315,-3.348684210526315
79_3,0,0,76,75,0.0,0.0,0.0,0.0,0.0
79_30,8,6,228,176,0.03508771929824561,0.03409090909090909,-0.0009968102073365237,6.175438596491228,-0.17543859649122773
79_31,6,5,153,145,0.0392156862745098,0.034482758620689655,-0.004732927653820149,5.686274509803922,-0.6862745098039218
79_32,8,9,152,141,0.05263157894736842,0.06382978723404255,0.01119820828667413,7.421052631578947,1.578947368421053
79_33,2,3,152,141,0.013157894736842105,0.02127659574468085,0.008118701007838746,1.8552631578947367,1.1447368421052633
79_34,1,0,227,211,0.004405286343612335,0.0,-0.004405286343612335,0.9295154185022028,-0.9295154185022028
79_35,0,0,227,211,0.0,0.0,0.0,0.0,0.0
79_36,1,0,227,211,0.004405286343612335,0.0,-0.004405286343612335,0.9295154185022028,-0.9295154185022028
79_37,0,0,227,211,0.0,0.0,0.0,0.0,0.0
79_38,0,0,227,211,0.0,0.0,0.0,0.0,0.0
